"dyad","partner","id","phase","time","timephase","timephase.r","ibi.basec","b.ibi.basec"
550,"B","550.B","goal",39,9,8,-53.7014955666666,-22.0205553333334
550,"B","550.B","goal",40,10,9,-68.4707265666666,1.47186866666664
550,"B","550.B","goal",41,11,10,-126.491239566667,-16.1872223333334
550,"B","550.B","goal",42,12,11,-84.1630345666666,32.7627776666667
550,"B","550.B","goal",43,13,12,-58.1630345666666,5.31277766666665
550,"B","550.B","goal",44,14,13,-69.4707265666666,15.1991416666666
550,"B","550.B","goal",45,15,14,-68.3168805666667,16.6536866666667
550,"B","550.B","goal",46,16,15,-72.6245725666666,17.2900506666666
550,"B","550.B","goal",47,17,16,-50.3168805666667,33.1627776666667
550,"B","550.B","goal",48,18,17,-82.7014955666666,30.4718686666666
550,"B","550.B","goal",49,19,18,-45.6245725666666,-75.5205553333334
550,"B","550.B","goal",50,20,19,-19.7912395666666,-7.10388933333331
550,"B","550.B","goal",51,21,20,-35.0091875666667,-19.0735863333333
550,"B","550.B","goal",52,22,21,-29.4579055666667,-16.6872223333334
550,"B","550.B","goal",53,23,22,-67.3168805666667,19.7445956666667
550,"B","550.B","goal",54,24,23,-53.3168805666667,-23.0735863333333
550,"B","550.B","goal",55,25,24,-56.3938035666666,-10.6038893333333
550,"B","550.B","goal",56,26,25,-37.4707265666666,-12.4372223333334
550,"B","550.B","goal",57,27,26,-12.2912395666666,-39.4372223333334
550,"B","550.B","goal",58,28,27,-2.0412395666666,-0.346313333333342
550,"B","550.B","goal",59,29,28,-12.5412395666666,-35.1872223333334
550,"B","550.B","goal",60,30,29,-15.2912395666666,-11.8538893333333
550,"B","550.B","malereceive",61,1,0,-129.691239566667,79.3627776666666
550,"B","550.B","malereceive",62,2,1,-97.3938035666666,105.062777666667
550,"B","550.B","malereceive",63,3,2,-58.8553415666667,126.007221666667
550,"B","550.B","malereceive",64,4,3,-80.5531435666667,105.362777666667
550,"B","550.B","malereceive",65,5,4,-83.7784185666667,115.262777666667
550,"B","550.B","malereceive",66,6,5,-60.6245725666666,-32.9372223333334
550,"B","550.B","malereceive",67,7,6,-50.3938035666666,-30.1872223333334
550,"B","550.B","malereceive",68,8,7,-62.7014955666666,3.29005066666662
550,"B","550.B","malereceive",69,9,8,-57.6245725666666,10.6536866666667
550,"B","550.B","malereceive",70,10,9,3.29209443333332,68.7627776666667
550,"B","550.B","malereceive",71,11,10,-25.2912395666666,38.7445956666667
550,"B","550.B","malereceive",72,12,11,-16.8553415666667,8.10823266666659
550,"B","550.B","malereceive",73,13,12,-37.7079055666667,10.1991416666666
550,"B","550.B","malereceive",74,14,13,4.79209443333332,-22.6190403333334
550,"B","550.B","malereceive",75,15,14,-25.5412395666666,30.0173226666667
550,"B","550.B","malereceive",76,16,15,9.54209443333332,10.5627776666666
550,"B","550.B","malereceive",77,17,16,-21.0412395666666,-25.6038893333333
550,"B","550.B","malereceive",78,18,17,15.8754274333334,-66.1038893333333
550,"B","550.B","malereceive",79,19,18,-25.1245725666666,28.3809596666666
550,"B","550.B","malereceive",80,20,19,-52.6245725666666,62.0627776666666
550,"B","550.B","malereceive",81,21,20,-24.3745725666666,11.1082326666666
550,"B","550.B","malereceive",82,22,21,-25.5476495666667,59.7445956666667
550,"B","550.B","malereceive",83,23,22,-3.37457256666664,22.4718686666666
550,"B","550.B","malereceive",84,24,23,19.3754274333334,18.2900506666666
550,"B","550.B","malereceive",85,25,24,35.4587604333334,13.2900506666666
550,"B","550.B","malereceive",86,26,25,34.2845184333333,-8.52813133333336
550,"B","550.B","malereceive",87,27,26,22.6481544333334,-74.8538893333333
550,"B","550.B","malereceive",88,28,27,16.3754274333334,120.162777666667
550,"B","550.B","malereceive",89,29,28,-51.2399575666666,5.38095966666663
550,"B","550.B","malereceive",90,30,29,-81.3938035666666,107.962777666667
550,"B","550.B","femalereceive",91,1,0,3.7390634333334,71.9264136666667
550,"B","550.B","femalereceive",92,2,1,-17.7014955666666,31.7627776666667
550,"B","550.B","femalereceive",93,3,2,-39.2079055666667,42.9264136666667
550,"B","550.B","femalereceive",94,4,3,-30.8553415666667,47.1991416666666
550,"B","550.B","femalereceive",95,5,4,-37.1630345666666,-109.898760333333
550,"B","550.B","femalereceive",96,6,5,22.6481544333334,-12.6190403333334
550,"B","550.B","femalereceive",97,7,6,57.1936094333333,51.8355046666667
550,"B","550.B","femalereceive",98,8,7,-31.5412395666666,42.5627776666666
550,"B","550.B","femalereceive",99,9,8,-43.4707265666666,82.3627776666666
550,"B","550.B","femalereceive",100,10,9,15.4587604333334,100.362777666667
550,"B","550.B","femalereceive",101,11,10,-52.2399575666666,-86.8987603333334
550,"B","550.B","femalereceive",102,12,11,16.8299724333334,5.83550466666668
550,"B","550.B","femalereceive",103,13,12,39.6254274333334,11.6536866666667
550,"B","550.B","femalereceive",104,14,13,-52.9579055666667,-17.6038893333333
550,"B","550.B","femalereceive",105,15,14,-12.1245725666666,-40.1872223333334
550,"B","550.B","femalereceive",106,16,15,5.62542743333336,68.4627776666666
550,"B","550.B","femalereceive",107,17,16,-57.8553415666667,10.4718686666666
550,"B","550.B","femalereceive",108,18,17,-38.6245725666666,-25.1038893333333
550,"B","550.B","femalereceive",109,19,18,-23.5412395666666,21.2627776666667
550,"B","550.B","femalereceive",110,20,19,-32.3938035666666,-5.02055533333339
550,"B","550.B","femalereceive",111,21,20,44.4663364333334,-12.0735863333333
550,"B","550.B","femalereceive",112,22,21,20.2845184333333,-18.5281313333334
550,"B","550.B","femalereceive",113,23,22,7.7087604333334,79.1082326666666
550,"B","550.B","femalereceive",114,24,23,7.87542743333336,18.3809596666666
550,"B","550.B","femalereceive",115,25,24,23.0420944333333,25.2627776666667
550,"B","550.B","femalereceive",116,26,25,-7.2912395666666,3.06277766666665
550,"B","550.B","femalereceive",117,27,26,41.8299724333334,33.2627776666667
550,"B","550.B","femalereceive",118,28,27,40.0117914333333,81.2900506666666
550,"B","550.B","femalereceive",119,29,28,7.29209443333332,68.2627776666667
550,"B","550.B","femalereceive",120,30,29,27.6254274333334,-17.1644953333333
584,"A","584.A","goal",31,1,0,-72.0759094,21.6450929333333
584,"A","584.A","goal",32,2,1,-0.000151400000049762,-35.1326850666667
584,"A","584.A","goal",33,3,2,-82.0759094,-56.0215740666666
584,"A","584.A","goal",34,4,3,-72.9092424,27.4228699333333
584,"A","584.A","goal",35,5,4,-29.4092424,-87.9215740666666
584,"A","584.A","goal",36,6,5,-20.3637874000001,10.0895369333334
584,"A","584.A","goal",37,7,6,-54.7425754000001,-93.3215740666666
584,"A","584.A","goal",38,8,7,-59.2728784000001,45.3534259333334
584,"A","584.A","goal",39,9,8,79.1907576,-84.6215740666667
584,"A","584.A","goal",40,10,9,-34.8259094,-48.4215740666666
584,"A","584.A","goal",41,11,10,-39.2728784000001,6.97842593333337
584,"A","584.A","goal",42,12,11,-53.7425754000001,-22.3549070666667
584,"A","584.A","goal",43,13,12,-101.4925754,-90.8215740666666
584,"A","584.A","goal",44,14,13,-73.4925754000001,-167.476119066667
584,"A","584.A","goal",45,15,14,116.3907576,-113.121574066667
584,"A","584.A","goal",46,16,15,-67.3637874000001,-94.4761190666667
584,"A","584.A","goal",47,17,16,-23.0910604000001,-48.9104630666666
584,"A","584.A","goal",48,18,17,-63.2728784000001,-9.35490706666667
584,"A","584.A","goal",49,19,18,-34.4092424,51.7562039333333
584,"A","584.A","goal",50,20,19,-47.9092424,23.4228699333333
584,"A","584.A","goal",51,21,20,29.9998486,-4.02157406666663
584,"A","584.A","goal",52,22,21,-30.9092424,49.1034259333334
584,"A","584.A","goal",53,23,22,-21.4092424,-36.5771300666667
584,"A","584.A","goal",54,24,23,-33.4546974,20.9784259333334
584,"A","584.A","goal",55,25,24,9.27257559999998,-37.3215740666666
584,"A","584.A","goal",56,26,25,39.7907576,-22.3549070666667
584,"A","584.A","goal",57,27,26,18.5453026,-64.9104630666666
584,"A","584.A","goal",58,28,27,43.6907576,-106.294301066667
584,"A","584.A","goal",59,29,28,-3.45469739999999,-97.3215740666666
584,"A","584.A","goal",60,30,29,-12.2728784000001,-88.5215740666666
584,"A","584.A","femalereceive",61,1,0,-23.8183334,-53.3215740666666
584,"A","584.A","femalereceive",62,2,1,2.63621259999991,-107.421574066667
584,"A","584.A","femalereceive",63,3,2,12.1816666,-21.5771300666667
584,"A","584.A","femalereceive",64,4,3,83.2907576,-81.2215740666667
584,"A","584.A","femalereceive",65,5,4,90.3907575999999,-0.0215740666666306
584,"A","584.A","femalereceive",66,6,5,-85.1592424,-48.5771300666667
584,"A","584.A","femalereceive",67,7,6,-42.6592424,-8.13268506666668
584,"A","584.A","femalereceive",68,8,7,2.72712159999992,-29.3215740666666
584,"A","584.A","femalereceive",69,9,8,-60.8183334,19.2006479333334
584,"A","584.A","femalereceive",70,10,9,-32.8259094,82.8534259333334
584,"A","584.A","femalereceive",71,11,10,60.3907575999999,73.7284259333334
584,"A","584.A","femalereceive",72,12,11,-77.7425754000001,-7.57713006666665
584,"A","584.A","femalereceive",73,13,12,-45.1819694000001,-66.4215740666666
584,"A","584.A","femalereceive",74,14,13,-56.3259094,-2.46601806666661
584,"A","584.A","femalereceive",75,15,14,-92.8259094,-16.5771300666667
584,"A","584.A","femalereceive",76,16,15,-25.9092424,12.6450929333333
584,"A","584.A","femalereceive",77,17,16,-9.45469739999999,0.0895369333334202
584,"A","584.A","femalereceive",78,18,17,-54.3637874000001,-14.1326850666667
584,"A","584.A","femalereceive",79,19,18,-88.9861654,-12.0215740666666
584,"A","584.A","femalereceive",80,20,19,-5.27287840000008,-34.3549070666667
584,"A","584.A","femalereceive",81,21,20,-13.0910604000001,-32.7993520666666
584,"A","584.A","femalereceive",82,22,21,-26.3637874000001,-4.91046306666658
584,"A","584.A","femalereceive",83,23,22,-41.8259094,-53.6215740666667
584,"A","584.A","femalereceive",84,24,23,35.5907576,57.1034259333334
584,"A","584.A","femalereceive",85,25,24,16.1816666,34.4228699333333
584,"A","584.A","femalereceive",86,26,25,-8.45469739999999,8.42286993333335
584,"A","584.A","femalereceive",87,27,26,82.4240906,-80.8215740666666
584,"A","584.A","femalereceive",88,28,27,-1.60924240000008,-3.02157406666663
584,"A","584.A","femalereceive",89,29,28,-14.5456064,17.8673149333333
584,"A","584.A","femalereceive",90,30,29,1.72712159999992,-5.46601806666661
584,"A","584.A","malereceive",91,1,0,13.2725756,-39.0215740666666
584,"A","584.A","malereceive",92,2,1,51.0907576,-36.3215740666666
584,"A","584.A","malereceive",93,3,2,55.9907575999999,12.8673149333333
584,"A","584.A","malereceive",94,4,3,15.2725756,-18.0215740666666
584,"A","584.A","malereceive",95,5,4,-17.2728784000001,3.42286993333335
584,"A","584.A","malereceive",96,6,5,-38.7274244,-51.5771300666667
584,"A","584.A","malereceive",97,7,6,-64.9925754000001,-25.1326850666667
584,"A","584.A","malereceive",98,8,7,-31.6592424,8.53398193333339
584,"A","584.A","malereceive",99,9,8,-60.6365154,15.6450929333333
584,"A","584.A","malereceive",100,10,9,-76.0630884000001,14.9784259333334
584,"A","584.A","malereceive",101,11,10,-14.4546974,6.53398193333339
584,"A","584.A","malereceive",102,12,11,-11.7274244,-108.621574066667
584,"A","584.A","malereceive",103,13,12,-56.9925754000001,-127.657938066667
584,"A","584.A","malereceive",104,14,13,84.9907575999999,-49.3549070666667
584,"A","584.A","malereceive",105,15,14,62.9907575999999,-90.7215740666667
584,"A","584.A","malereceive",106,16,15,54.1907576,-65.3215740666666
584,"A","584.A","malereceive",107,17,16,38.5907576,-24.0215740666666
584,"A","584.A","malereceive",108,18,17,-11.5456064,-122.839756066667
584,"A","584.A","malereceive",109,19,18,-36.5759094,-33.7993520666666
584,"A","584.A","malereceive",110,20,19,42.4907575999999,-18.0215740666666
584,"A","584.A","malereceive",111,21,20,7.72712159999992,-35.6882410666666
584,"A","584.A","malereceive",112,22,21,39.9907575999999,-59.0215740666666
584,"A","584.A","malereceive",113,23,22,16.6362125999999,-16.3549070666667
584,"A","584.A","malereceive",114,24,23,-42.9925754000001,-32.3215740666666
584,"A","584.A","malereceive",115,25,24,-82.2425754000001,-198.839756066667
584,"A","584.A","malereceive",116,26,25,9.54530260000001,-99.9215740666666
584,"A","584.A","malereceive",117,27,26,-34.6365154,-99.0215740666666
584,"A","584.A","malereceive",118,28,27,12.6362125999999,-122.112483066667
584,"A","584.A","malereceive",119,29,28,63.3907575999999,-34.2437960666666
584,"A","584.A","malereceive",120,30,29,89.8907575999999,-42.0215740666666
584,"B","584.B","goal",31,1,0,21.6450929333333,-72.0759094
584,"B","584.B","goal",32,2,1,-35.1326850666667,-0.000151400000049762
584,"B","584.B","goal",33,3,2,-56.0215740666666,-82.0759094
584,"B","584.B","goal",34,4,3,27.4228699333333,-72.9092424
584,"B","584.B","goal",35,5,4,-87.9215740666666,-29.4092424
584,"B","584.B","goal",36,6,5,10.0895369333334,-20.3637874000001
584,"B","584.B","goal",37,7,6,-93.3215740666666,-54.7425754000001
584,"B","584.B","goal",38,8,7,45.3534259333334,-59.2728784000001
584,"B","584.B","goal",39,9,8,-84.6215740666667,79.1907576
584,"B","584.B","goal",40,10,9,-48.4215740666666,-34.8259094
584,"B","584.B","goal",41,11,10,6.97842593333337,-39.2728784000001
584,"B","584.B","goal",42,12,11,-22.3549070666667,-53.7425754000001
584,"B","584.B","goal",43,13,12,-90.8215740666666,-101.4925754
584,"B","584.B","goal",44,14,13,-167.476119066667,-73.4925754000001
584,"B","584.B","goal",45,15,14,-113.121574066667,116.3907576
584,"B","584.B","goal",46,16,15,-94.4761190666667,-67.3637874000001
584,"B","584.B","goal",47,17,16,-48.9104630666666,-23.0910604000001
584,"B","584.B","goal",48,18,17,-9.35490706666667,-63.2728784000001
584,"B","584.B","goal",49,19,18,51.7562039333333,-34.4092424
584,"B","584.B","goal",50,20,19,23.4228699333333,-47.9092424
584,"B","584.B","goal",51,21,20,-4.02157406666663,29.9998486
584,"B","584.B","goal",52,22,21,49.1034259333334,-30.9092424
584,"B","584.B","goal",53,23,22,-36.5771300666667,-21.4092424
584,"B","584.B","goal",54,24,23,20.9784259333334,-33.4546974
584,"B","584.B","goal",55,25,24,-37.3215740666666,9.27257559999998
584,"B","584.B","goal",56,26,25,-22.3549070666667,39.7907576
584,"B","584.B","goal",57,27,26,-64.9104630666666,18.5453026
584,"B","584.B","goal",58,28,27,-106.294301066667,43.6907576
584,"B","584.B","goal",59,29,28,-97.3215740666666,-3.45469739999999
584,"B","584.B","goal",60,30,29,-88.5215740666666,-12.2728784000001
584,"B","584.B","femalereceive",61,1,0,-53.3215740666666,-23.8183334
584,"B","584.B","femalereceive",62,2,1,-107.421574066667,2.63621259999991
584,"B","584.B","femalereceive",63,3,2,-21.5771300666667,12.1816666
584,"B","584.B","femalereceive",64,4,3,-81.2215740666667,83.2907576
584,"B","584.B","femalereceive",65,5,4,-0.0215740666666306,90.3907575999999
584,"B","584.B","femalereceive",66,6,5,-48.5771300666667,-85.1592424
584,"B","584.B","femalereceive",67,7,6,-8.13268506666668,-42.6592424
584,"B","584.B","femalereceive",68,8,7,-29.3215740666666,2.72712159999992
584,"B","584.B","femalereceive",69,9,8,19.2006479333334,-60.8183334
584,"B","584.B","femalereceive",70,10,9,82.8534259333334,-32.8259094
584,"B","584.B","femalereceive",71,11,10,73.7284259333334,60.3907575999999
584,"B","584.B","femalereceive",72,12,11,-7.57713006666665,-77.7425754000001
584,"B","584.B","femalereceive",73,13,12,-66.4215740666666,-45.1819694000001
584,"B","584.B","femalereceive",74,14,13,-2.46601806666661,-56.3259094
584,"B","584.B","femalereceive",75,15,14,-16.5771300666667,-92.8259094
584,"B","584.B","femalereceive",76,16,15,12.6450929333333,-25.9092424
584,"B","584.B","femalereceive",77,17,16,0.0895369333334202,-9.45469739999999
584,"B","584.B","femalereceive",78,18,17,-14.1326850666667,-54.3637874000001
584,"B","584.B","femalereceive",79,19,18,-12.0215740666666,-88.9861654
584,"B","584.B","femalereceive",80,20,19,-34.3549070666667,-5.27287840000008
584,"B","584.B","femalereceive",81,21,20,-32.7993520666666,-13.0910604000001
584,"B","584.B","femalereceive",82,22,21,-4.91046306666658,-26.3637874000001
584,"B","584.B","femalereceive",83,23,22,-53.6215740666667,-41.8259094
584,"B","584.B","femalereceive",84,24,23,57.1034259333334,35.5907576
584,"B","584.B","femalereceive",85,25,24,34.4228699333333,16.1816666
584,"B","584.B","femalereceive",86,26,25,8.42286993333335,-8.45469739999999
584,"B","584.B","femalereceive",87,27,26,-80.8215740666666,82.4240906
584,"B","584.B","femalereceive",88,28,27,-3.02157406666663,-1.60924240000008
584,"B","584.B","femalereceive",89,29,28,17.8673149333333,-14.5456064
584,"B","584.B","femalereceive",90,30,29,-5.46601806666661,1.72712159999992
584,"B","584.B","malereceive",91,1,0,-39.0215740666666,13.2725756
584,"B","584.B","malereceive",92,2,1,-36.3215740666666,51.0907576
584,"B","584.B","malereceive",93,3,2,12.8673149333333,55.9907575999999
584,"B","584.B","malereceive",94,4,3,-18.0215740666666,15.2725756
584,"B","584.B","malereceive",95,5,4,3.42286993333335,-17.2728784000001
584,"B","584.B","malereceive",96,6,5,-51.5771300666667,-38.7274244
584,"B","584.B","malereceive",97,7,6,-25.1326850666667,-64.9925754000001
584,"B","584.B","malereceive",98,8,7,8.53398193333339,-31.6592424
584,"B","584.B","malereceive",99,9,8,15.6450929333333,-60.6365154
584,"B","584.B","malereceive",100,10,9,14.9784259333334,-76.0630884000001
584,"B","584.B","malereceive",101,11,10,6.53398193333339,-14.4546974
584,"B","584.B","malereceive",102,12,11,-108.621574066667,-11.7274244
584,"B","584.B","malereceive",103,13,12,-127.657938066667,-56.9925754000001
584,"B","584.B","malereceive",104,14,13,-49.3549070666667,84.9907575999999
584,"B","584.B","malereceive",105,15,14,-90.7215740666667,62.9907575999999
584,"B","584.B","malereceive",106,16,15,-65.3215740666666,54.1907576
584,"B","584.B","malereceive",107,17,16,-24.0215740666666,38.5907576
